ID,tid,confirmed_planet
8853,TIC 282924667,0
8854,TIC 282924799,0
8855,TIC 282924402,0
8856,TIC 154437244,1
8857,TIC 282925121,0
8858,TIC 154474036,1
8859,TIC 282925380,0
8860,TIC 154741689,1
8861,TIC 282925248,0
8862,TIC 154716798,1
8863,TIC 282927120,0
8864,TIC 154568734,1
8865,TIC 282926248,0
8866,TIC 154840461,1
8867,TIC 282927162,0
8868,TIC 154867950,1
8869,TIC 282927621,0
8870,TIC 154872375,1
8871,TIC 282940604,0
8872,TIC 154923406,1
8873,TIC 283829617,0
8874,TIC 154940895,1
8875,TIC 283828652,0
8876,TIC 154927364,1
8877,TIC 283829826,0
8878,TIC 155873992,1
8879,TIC 283858338,0
8880,TIC 157667414,1
8881,TIC 283819557,0
8882,TIC 157769780,1
8883,TIC 283796662,0
8884,TIC 157586003,1
8885,TIC 284043723,0
8886,TIC 158002130,1
8887,TIC 284061986,0
8888,TIC 158170594,1
8889,TIC 284062093,0
8890,TIC 158276040,1
8891,TIC 284183805,0
8892,TIC 158241252,1
8893,TIC 284185810,0
8894,TIC 158324245,1
8895,TIC 284185440,0
8896,TIC 284185908,0
8897,TIC 284185653,0
8898,TIC 158555987,1
8899,TIC 284186164,0
8900,TIC 158561566,1
8901,TIC 284203323,0
8902,TIC 158657354,1
8903,TIC 284203511,0
8904,TIC 158916431,1
8905,TIC 284203548,0
8906,TIC 284203582,0
8907,TIC 159107668,1
8908,TIC 284203583,0
8909,TIC 284204981,0
8910,TIC 159332859,1
8911,TIC 284205819,0
8912,TIC 159400561,1
8913,TIC 284628177,0
8914,TIC 159418353,1
8915,TIC 284628173,0
8916,TIC 159510109,1
8917,TIC 286169068,0
8918,TIC 286169352,0
8919,TIC 159742538,1
8920,TIC 286169292,0
8921,TIC 159815224,1
8922,TIC 286169902,0
8923,TIC 160077104,1
8924,TIC 286863853,0
8925,TIC 160045097,1
8926,TIC 286864125,0
8927,TIC 160162987,1
8928,TIC 286864093,0
8929,TIC 160223936,1
8930,TIC 286900280,0
8931,TIC 160268701,1
8932,TIC 286926109,0
8933,TIC 293686658,0
8934,TIC 160491359,1
8935,TIC 293687148,0
8936,TIC 164458714,1
8937,TIC 293732840,0
8938,TIC 164652245,1
8939,TIC 298108209,0
8940,TIC 165527918,1
8941,TIC 298161154,0
8942,TIC 165530380,1
8943,TIC 298161201,0
8944,TIC 165554103,1
8945,TIC 298162111,0
8946,TIC 165551882,1
8947,TIC 298161401,0
8948,TIC 188668950,1
8949,TIC 298161386,0
8950,TIC 188768068,1
8951,TIC 298163592,0
8952,TIC 198186769,1
8953,TIC 298163937,0
8954,TIC 198206613,1
8955,TIC 298165694,0
8956,TIC 198187049,1
8957,TIC 298166010,0
8958,TIC 198211976,1
8959,TIC 298245884,0
8960,TIC 198212955,1
8961,TIC 298199699,0
8962,TIC 198213332,1
8963,TIC 298247036,0
8964,TIC 198241702,1
8965,TIC 307734763,0
8966,TIC 198356533,1
8967,TIC 198360694,1
8968,TIC 307751354,0
8969,TIC 198384408,1
8970,TIC 307751137,0
8971,TIC 198385543,1
8972,TIC 307751889,0
8973,TIC 198390247,1
8974,TIC 309764852,0
8975,TIC 198456933,1
8976,TIC 309765388,0
8977,TIC 198457103,1
8978,TIC 309765519,0
8979,TIC 198485881,1
8980,TIC 309765720,0
8981,TIC 198610218,1
8982,TIC 309765669,0
8983,TIC 199688472,1
8984,TIC 199712572,1
8985,TIC 309808219,0
8986,TIC 207339000,1
8987,TIC 309808985,0
8988,TIC 219015370,1
8989,TIC 309808729,0
8990,TIC 309809176,0
8991,TIC 219436394,1
8992,TIC 309809548,0
8993,TIC 219462190,1
8994,TIC 309829340,0
8995,TIC 219466784,1
8996,TIC 309809572,0
8997,TIC 219698776,1
8998,TIC 309847279,0
8999,TIC 219742885,1
9000,TIC 219751469,1
9001,TIC 309850047,0
9002,TIC 219776325,1
9003,TIC 309850275,0
9004,TIC 219762508,1
9005,TIC 310002900,0
9006,TIC 219778329,1
9007,TIC 310097755,0
9008,TIC 219852882,1
9009,TIC 310097907,0
9010,TIC 219852584,1
9011,TIC 219850915,1
9012,TIC 310098618,0
9013,TIC 219821826,1
9014,TIC 310171315,0
9015,TIC 219860288,1
9016,TIC 310994603,0
9017,TIC 219857012,1
9018,TIC 219797103,0
9019,TIC 219854185,1
9020,TIC 219875976,1
9021,TIC 219801129,0
9022,TIC 219879302,1
9023,TIC 219801594,0
9024,TIC 224596152,1
9025,TIC 219801626,0
9026,TIC 224600500,1
9027,TIC 219801618,0
9028,TIC 229455001,1
9029,TIC 219804982,0
9030,TIC 229490898,1
9031,TIC 311069561,0
9032,TIC 229510866,1
9033,TIC 311069528,0
9034,TIC 311069408,0
9035,TIC 229586455,1
9036,TIC 311070321,0
9037,TIC 229618478,1
9038,TIC 311069416,0
9039,TIC 229650439,1
9040,TIC 311088797,0
9041,TIC 229671380,1
9042,TIC 311089903,0
9043,TIC 229715760,1
9044,TIC 219805839,0
9045,TIC 229742722,1
9046,TIC 219808895,0
9047,TIC 229747848,1
9048,TIC 219809022,0
9049,TIC 229750058,1
9050,TIC 219810107,0
9051,TIC 229770036,1
9052,TIC 219810111,0
9053,TIC 229781583,1
9054,TIC 219810119,0
9055,TIC 229787062,1
9056,TIC 219813337,0
9057,TIC 229791084,1
9058,TIC 311089777,0
9059,TIC 229938290,1
9060,TIC 311111988,0
9061,TIC 229940491,1
9062,TIC 311112179,0
9063,TIC 229944666,1
9064,TIC 311112697,0
9065,TIC 229951289,1
9066,TIC 311113873,0
9067,TIC 312832979,0
9068,TIC 312833287,0
9069,TIC 230017324,1
9070,TIC 313110473,0
9071,TIC 230017325,1
9072,TIC 313302924,0
9073,TIC 230075227,1
9074,TIC 313303118,0
9075,TIC 230088370,1
9076,TIC 313303167,0
9077,TIC 230087585,1
9078,TIC 230086768,1
9079,TIC 313324313,0
9080,TIC 230127302,1
9081,TIC 313402877,0
9082,TIC 219813695,0
9083,TIC 230375747,1
9084,TIC 219814166,0
9085,TIC 230377505,1
9086,TIC 219814440,0
9087,TIC 230386397,1
9088,TIC 219814545,0
9089,TIC 230386259,1
9090,TIC 219818112,0
9091,TIC 230387153,1
9092,TIC 219818315,0
9093,TIC 232540264,1
9094,TIC 313403579,0
9095,TIC 232608943,1
9096,TIC 313404341,0
9097,TIC 232612416,1
9098,TIC 313405046,0
9099,TIC 232635922,1
9100,TIC 232641326,1
9101,TIC 232650365,1
9102,TIC 316420315,0
9103,TIC 316450960,0
9104,TIC 232967666,1
9105,TIC 219818355,0
9106,TIC 232971294,1
9107,TIC 219822744,0
9108,TIC 232982558,1
9109,TIC 219844898,0
9110,TIC 232982938,1
9111,TIC 219845007,0
9112,TIC 233009109,1
9113,TIC 219846064,0
9114,TIC 233047097,1
9115,TIC 219846107,0
9116,TIC 233059608,1
9117,TIC 219846149,0
9118,TIC 233066156,1
9119,TIC 316451175,0
9120,TIC 233071822,1
9121,TIC 316450573,0
9122,TIC 233071926,1
9123,TIC 316451371,0
9124,TIC 233068569,1
9125,TIC 233078665,1
9126,TIC 316451735,0
9127,TIC 233087860,1
9128,TIC 316451697,0
9129,TIC 233120979,1
9130,TIC 233188747,1
9131,TIC 219846355,0
9132,TIC 233500935,1
9133,TIC 219846857,0
9134,TIC 233503636,1
9135,TIC 219847563,0
9136,TIC 233497719,1
9137,TIC 219848066,0
9138,TIC 233541860,1
9139,TIC 219848145,0
9140,TIC 233529335,1
9141,TIC 219848729,0
9142,TIC 233569098,1
9143,TIC 219849662,0
9144,TIC 233602827,1
9145,TIC 328817879,0
9146,TIC 233617847,1
9147,TIC 328818381,0
9148,TIC 233633993,1
9149,TIC 328819003,0
9150,TIC 233681149,1
9151,TIC 334519921,0
9152,TIC 233680651,1
9153,TIC 233684293,1
9154,TIC 334555230,0
9155,TIC 233684822,1
9156,TIC 334555250,0
9157,TIC 233688779,1
9158,TIC 219849947,0
9159,TIC 233721037,1
9160,TIC 219849815,0
9161,TIC 233720539,1
9162,TIC 233735068,1
9163,TIC 219850511,0
9164,TIC 235678745,1
9165,TIC 219850814,0
9166,TIC 235683377,1
9167,TIC 219850833,0
9168,TIC 219850881,0
9169,TIC 235902467,1
9170,TIC 334556260,0
9171,TIC 235905185,1
9172,TIC 334556544,0
9173,TIC 235937532,1
9174,TIC 334556803,0
9175,TIC 235943205,1
9176,TIC 334575890,0
9177,TIC 236714379,1
9178,TIC 334576780,0
9179,TIC 334577167,0
9180,TIC 237108272,1
9181,TIC 334577176,0
9182,TIC 237099296,1
9183,TIC 219851935,0
9184,TIC 237104103,1
9185,TIC 219851943,0
9186,TIC 237185205,1
9187,TIC 219852868,0
9188,TIC 219852884,0
9189,TIC 237201858,1
9190,TIC 334577630,0
9191,TIC 237232044,1
9192,TIC 334636111,0
9193,TIC 237222864,1
9194,TIC 334637014,0
9195,TIC 334651091,0
9196,TIC 243313296,1
9197,TIC 334651252,0
9198,TIC 334651890,0
9199,TIC 243335710,1
9200,TIC 335681634,0
9201,TIC 257060897,1
9202,TIC 219852971,0
9203,TIC 258389327,1
9204,TIC 219853050,0
9205,TIC 219853532,0
9206,TIC 258777137,1
9207,TIC 219854909,0
9208,TIC 258801269,1
9209,TIC 219856122,0
9210,TIC 219856303,0
9211,TIC 258871793,1
9212,TIC 335682391,0
9213,TIC 258920431,1
9214,TIC 335681220,0
9215,TIC 259099556,1
9216,TIC 335682563,0
9217,TIC 259168516,1
9218,TIC 335682956,0
9219,TIC 259126549,1
9220,TIC 335682765,0
9221,TIC 259172391,1
9222,TIC 335683411,0
9223,TIC 259129875,1
9224,TIC 335683149,0
9225,TIC 259233660,1
9226,TIC 219856584,0
9227,TIC 264171144,1
9228,TIC 219856671,0
9229,TIC 264303333,1
9230,TIC 219856821,0
9231,TIC 264678534,1
9232,TIC 219857565,0
9233,TIC 219857791,0
9234,TIC 267572272,1
9235,TIC 335719755,0
9236,TIC 267574918,1
9237,TIC 335720448,0
9238,TIC 268403451,1
9239,TIC 335719278,0
9240,TIC 268334473,1
9241,TIC 335719772,0
9242,TIC 270515566,1
9243,TIC 335720608,0
9244,TIC 335720619,0
9245,TIC 335721685,0
9246,TIC 335721422,0
9247,TIC 335744101,0
9248,TIC 272670038,1
9249,TIC 335743962,0
9250,TIC 272635712,1
9251,TIC 335744865,0
9252,TIC 272679240,1
9253,TIC 335745663,0
9254,TIC 272672133,1
9255,TIC 335745756,0
9256,TIC 272758199,1
9257,TIC 335746102,0
9258,TIC 280031353,1
9259,TIC 335746280,0
9260,TIC 279982557,1
9261,TIC 284361752,1
9262,TIC 335768618,0
9263,TIC 284564230,1
9264,TIC 335768683,0
9265,TIC 284477310,1
9266,TIC 284450803,1
9267,TIC 284475976,1
9268,TIC 284900292,1
9269,TIC 287080092,1
9270,TIC 335793918,0
9271,TIC 287139872,1
9272,TIC 335794127,0
9273,TIC 287152495,1
9274,TIC 335812488,0
9275,TIC 287190564,1
9276,TIC 287196418,1
9277,TIC 288132261,1
9278,TIC 288185138,1
9279,TIC 288391628,1
9280,TIC 288516853,1
9281,TIC 288636599,1
9282,TIC 288636342,1
9283,TIC 288631580,1
9284,TIC 219857919,0
9285,TIC 288735205,1
9286,TIC 219858043,0
9287,TIC 289164482,1
9288,TIC 219857972,0
9289,TIC 289539327,1
9290,TIC 219859253,0
9291,TIC 289580577,1
9292,TIC 219859914,0
9293,TIC 289590465,1
9294,TIC 219860013,0
9295,TIC 293880523,1
9296,TIC 293567206,1
9297,TIC 335814062,0
9298,TIC 298073824,1
9299,TIC 335814322,0
9300,TIC 298074836,1
9301,TIC 335814172,0
9302,TIC 298600443,1
9303,TIC 298666530,1
9304,TIC 298663873,1
9305,TIC 219860549,0
9306,TIC 298647682,1
9307,TIC 219860722,0
9308,TIC 219861041,0
9309,TIC 299158887,1
9310,TIC 219861551,0
9311,TIC 302381397,1
9312,TIC 219863898,0
9313,TIC 307956397,1
9314,TIC 219863949,0
9315,TIC 219864415,0
9316,TIC 307958020,1
9317,TIC 219864555,0
9318,TIC 305943739,1
9319,TIC 310981412,1
9320,TIC 219865181,0
9321,TIC 310002617,1
9322,TIC 219865662,0
9323,TIC 313006381,1
9324,TIC 219866125,0
9325,TIC 313194972,1
9326,TIC 219866257,0
9327,TIC 219867344,0
9328,TIC 219867444,0
9329,TIC 320798691,1
9330,TIC 219868206,0
9331,TIC 321669174,1
9332,TIC 219869754,0
9333,TIC 321668398,1
9334,TIC 219869966,0
9335,TIC 219870248,0
9336,TIC 328814605,1
9337,TIC 219871753,0
9338,TIC 328933398,1
9339,TIC 219871829,0
9340,TIC 332477926,1
9341,TIC 219872017,0
9342,TIC 335655755,1
9343,TIC 219872288,0
9344,TIC 335952150,1
9345,TIC 219872511,0
9346,TIC 336075472,1
9347,TIC 219875126,0
9348,TIC 336128819,1
9349,TIC 219877118,0
9350,TIC 336255880,1
9351,TIC 219877270,0
9352,TIC 341630071,1
9353,TIC 219877839,0
9354,TIC 336267424,1
9355,TIC 219877921,0
9356,TIC 341815197,1
9357,TIC 219877950,0
9358,TIC 341815767,1
9359,TIC 219878689,0
9360,TIC 342642208,1
9361,TIC 219878686,0
9362,TIC 348054109,1
9363,TIC 219878939,0
9364,TIC 349827430,1
9365,TIC 219879292,0
9366,TIC 350814622,1
9367,TIC 219879444,0
9368,TIC 219880693,0
9369,TIC 352011875,1
9370,TIC 219880727,0
9371,TIC 352239069,1
9372,TIC 219881067,0
9373,TIC 353782445,1
9374,TIC 219881072,0
9375,TIC 356016119,1
9376,TIC 219881125,0
9377,TIC 356311210,1
9378,TIC 219881478,0
9379,TIC 356700488,1
9380,TIC 219881731,0
9381,TIC 219881777,0
9382,TIC 15247229,1
9383,TIC 219882262,0
9384,TIC 99869022,1
9385,TIC 219882565,0
9386,TIC 99989903,1
9387,TIC 219882756,0
9388,TIC 166053959,1
9389,TIC 219882847,0
9390,TIC 219882881,0
9391,TIC 219884723,0
9392,TIC 219884489,0
9393,TIC 172518755,1
9394,TIC 219884807,0
9395,TIC 110996418,1
9396,TIC 219884888,0
9397,TIC 219885107,0
9398,TIC 188593930,1
9399,TIC 219886144,0
9400,TIC 219892705,0
9401,TIC 1042432,1
9402,TIC 219893630,0
9403,TIC 4843495,1
9404,TIC 219894058,0
9405,TIC 4897275,1
9406,TIC 4918918,1
9407,TIC 219895046,0
9408,TIC 219896231,0
9409,TIC 219896856,0
9410,TIC 219897932,0
9411,TIC 8967242,1
9412,TIC 219897611,0
9413,TIC 9346507,1
9414,TIC 9348006,1
9415,TIC 219898786,0
9416,TIC 9392421,1
9417,TIC 219898343,0
9418,TIC 17932757,1
9419,TIC 219899079,0
9420,TIC 17993892,1
9421,TIC 219899292,0
9422,TIC 18016577,1
9423,TIC 219900423,0
9424,TIC 18017227,1
9425,TIC 224595426,0
9426,TIC 21535395,1
9427,TIC 224595724,0
9428,TIC 29191596,1
9429,TIC 224596017,0
9430,TIC 29191624,1
9431,TIC 224596156,0
9432,TIC 39077574,1
9433,TIC 224598413,0
9434,TIC 224599630,0
9435,TIC 53481079,1
9436,TIC 224599775,0
9437,TIC 224601129,0
9438,TIC 67646988,1
9439,TIC 224601836,0
9440,TIC 67666096,1
9441,TIC 224602141,0
9442,TIC 224602596,0
9443,TIC 85292615,1
9444,TIC 224603321,0
9445,TIC 85293053,1
9446,TIC 224603412,0
9447,TIC 125552076,1
9448,TIC 224604365,0
9449,TIC 137881699,1
9450,TIC 224603590,0
9451,TIC 138588540,1
9452,TIC 224604854,0
9453,TIC 142276270,1
9454,TIC 224604999,0
9455,TIC 143008050,1
9456,TIC 224605616,0
9457,TIC 148673433,1
9458,TIC 224606228,0
9459,TIC 148679712,1
9460,TIC 224607499,0
9461,TIC 148914726,1
9462,TIC 224607716,0
9463,TIC 156816238,1
9464,TIC 224608210,0
9465,TIC 224608234,0
9466,TIC 224608302,0
9467,TIC 166648874,1
9468,TIC 229552370,0
9469,TIC 173002823,1
9470,TIC 229552665,0
9471,TIC 224298134,1
9472,TIC 229581547,0
9473,TIC 241196395,1
9474,TIC 229582437,0
9475,TIC 252469648,1
9476,TIC 229582970,0
9477,TIC 252474634,1
9478,TIC 229583029,0
9479,TIC 252479260,1
9480,TIC 229583807,0
9481,TIC 229585045,0
9482,TIC 330795142,1
9483,TIC 229585101,0
9484,TIC 229585132,0
9485,TIC 49687222,1
9486,TIC 229585356,0
9487,TIC 49710555,1
9488,TIC 229585365,0
9489,TIC 49735922,1
9490,TIC 229586222,0
9491,TIC 69747919,1
9492,TIC 229586495,0
9493,TIC 85593751,1
9494,TIC 229586778,0
9495,TIC 229586790,0
9496,TIC 145750719,1
9497,TIC 229588135,0
9498,TIC 229588267,0
9499,TIC 169765334,1
9500,TIC 229588573,0
9501,TIC 229589801,0
9502,TIC 188570092,1
9503,TIC 229590398,0
9504,TIC 229590612,0
9505,TIC 206498307,1
9506,TIC 229591247,0
9507,TIC 359388309,1
9508,TIC 229591534,0
9509,TIC 359496368,1
9510,TIC 229595274,0
9511,TIC 362103298,1
9512,TIC 229596329,0
9513,TIC 229598934,0
9514,TIC 365938305,1
9515,TIC 367739494,1
9516,TIC 367753709,1
9517,TIC 229606077,0
9518,TIC 367855829,1
9519,TIC 229609341,0
9520,TIC 368435330,1
9521,TIC 229609179,0
9522,TIC 372730331,1
9523,TIC 229609377,0
9524,TIC 372759746,1
9525,TIC 229612173,0
9526,TIC 229614557,0
9527,TIC 229612809,0
9528,TIC 394029948,1
9529,TIC 229615589,0
9530,TIC 229616860,0
9531,TIC 402898317,1
9532,TIC 229617303,0
9533,TIC 406855039,1
9534,TIC 229617452,0
9535,TIC 407591297,1
9536,TIC 229618806,0
9537,TIC 416534875,1
9538,TIC 229617663,0
9539,TIC 417931300,1
9540,TIC 229638994,0
9541,TIC 417931607,1
9542,TIC 229639047,0
9543,TIC 229639079,0
9544,TIC 420112217,1
9545,TIC 229641091,0
9546,TIC 229641819,0
9547,TIC 229643190,0
9548,TIC 229643470,0
9549,TIC 424388628,1
9550,TIC 229643655,0
9551,TIC 424391516,1
9552,TIC 229643697,0
9553,TIC 441642457,1
9554,TIC 229643864,0
9555,TIC 229647164,0
9556,TIC 441732151,1
9557,TIC 441738827,1
9558,TIC 229647209,0
9559,TIC 441739020,1
9560,TIC 229647609,0
9561,TIC 441739871,1
9562,TIC 229647826,0
9563,TIC 229647650,0
9564,TIC 441765914,1
9565,TIC 229650857,0
9566,TIC 229650995,0
9567,TIC 441797803,1
9568,TIC 229651097,0
9569,TIC 441798995,1
9570,TIC 229669586,0
9571,TIC 441804533,1
9572,TIC 229669796,0
9573,TIC 445807396,1
9574,TIC 229669811,0
9575,TIC 445837596,1
9576,TIC 229670194,0
9577,TIC 445859771,1
9578,TIC 229670355,0
9579,TIC 450327768,1
9580,TIC 229670736,0
9581,TIC 229671071,0
9582,TIC 458478250,1
9583,TIC 229671502,0
9584,TIC 458481611,1
9585,TIC 229671439,0
9586,TIC 459215281,1
9587,TIC 229671667,0
9588,TIC 459969957,1
9589,TIC 229671783,0
9590,TIC 459970307,1
9591,TIC 229672401,0
9592,TIC 459978312,1
9593,TIC 229672410,0
9594,TIC 462553953,1
9595,TIC 229672676,0
9596,TIC 462615350,1
9597,TIC 229672764,0
9598,TIC 467179528,1
9599,TIC 229673110,0
9600,TIC 229673414,0
9601,TIC 1551345500,1
9602,TIC 229673565,0
9603,TIC 229673607,0
9604,TIC 229674567,0
9605,TIC 229674702,0
9606,TIC 229674906,0
9607,TIC 229675066,0
9608,TIC 287190564,1
9609,TIC 229675762,0
9610,TIC 416534875,1
9611,TIC 229675893,0
9612,TIC 417931300,1
9613,TIC 229675969,0
9614,TIC 417931607,1
9615,TIC 229676244,0
9616,TIC 1133072,1
9617,TIC 229676250,0
9618,TIC 5772442,1
9619,TIC 229683420,0
9620,TIC 229683574,0
9621,TIC 50365310,1
9622,TIC 229687980,0
9623,TIC 54390047,1
9624,TIC 229688109,0
9625,TIC 65212867,1
9626,TIC 230053476,0
9627,TIC 93594834,1
9628,TIC 230053925,0
9629,TIC 93963408,1
9630,TIC 230054150,0
9631,TIC 230055543,0
9632,TIC 108645766,1
9633,TIC 230055402,0
9634,TIC 230056235,0
9635,TIC 113553629,1
9636,TIC 230056366,0
9637,TIC 118021229,1
9638,TIC 230056938,0
9639,TIC 123482865,1
9640,TIC 230057069,0
9641,TIC 128463355,1
9642,TIC 230058007,0
9643,TIC 131419878,1
9644,TIC 230066846,0
9645,TIC 230067355,0
9646,TIC 230067654,0
9647,TIC 230068359,0
9648,TIC 143526444,1
9649,TIC 230069233,0
9650,TIC 144043410,1
9651,TIC 230069390,0
9652,TIC 230070108,0
9653,TIC 148228019,1
9654,TIC 230070232,0
9655,TIC 230070319,0
9656,TIC 149845414,1
9657,TIC 230070344,0
9658,TIC 155491828,1
9659,TIC 230070379,0
9660,TIC 230071306,0
9661,TIC 230070765,0
9662,TIC 175180796,1
9663,TIC 230071371,0
9664,TIC 175310067,1
9665,TIC 230071379,0
9666,TIC 238597883,1
9667,TIC 230072559,0
9668,TIC 265077027,1
9669,TIC 230072574,0
9670,TIC 274138511,1
9671,TIC 230073127,0
9672,TIC 279740441,1
9673,TIC 230073587,0
9674,TIC 279999655,1
9675,TIC 230073894,0
9676,TIC 280437559,1
9677,TIC 230073581,0
9678,TIC 333821572,1
9679,TIC 230074284,0
9680,TIC 230074481,0
9681,TIC 230075248,0
9682,TIC 230075327,0
9683,TIC 412259468,1
9684,TIC 230076139,0
9685,TIC 427508467,1
9686,TIC 230076258,0
9687,TIC 431999925,1
9688,TIC 230076260,0
9689,TIC 230076546,0
9690,TIC 167754523,1
9691,TIC 230076586,0
9692,TIC 52280468,1
9693,TIC 230076756,0
9694,TIC 54238138,1
9695,TIC 230077015,0
9696,TIC 184952758,1
9697,TIC 230077234,0
9698,TIC 105801221,1
9699,TIC 230077742,0
9700,TIC 30828562,1
9701,TIC 230077650,0
9702,TIC 5868998,1
9703,TIC 230078501,0
9704,TIC 15445551,1
9705,TIC 230078413,0
9706,TIC 61988212,1
9707,TIC 230078866,0
9708,TIC 72504017,1
9709,TIC 230078848,0
9710,TIC 260647166,1
9711,TIC 230079081,0
9712,TIC 294301883,1
9713,TIC 230079399,0
9714,TIC 55452495,1
9715,TIC 230079672,0
9716,TIC 176984236,1
9717,TIC 230079837,0
9718,TIC 176957796,1
9719,TIC 230081493,0
9720,TIC 260271203,1
9721,TIC 230081514,0
9722,TIC 124491883,1
9723,TIC 230081659,0
9724,TIC 365690646,1
9725,TIC 230081905,0
9726,TIC 293708935,1
9727,TIC 230082439,0
9728,TIC 349373192,1
9729,TIC 230082562,0
9730,TIC 349786918,1
9731,TIC 230082843,0
9732,TIC 146463781,1
9733,TIC 230084273,0
9734,TIC 14165625,1
9735,TIC 230084392,0
9736,TIC 1400770435,1
9737,TIC 230084515,0
9738,TIC 317134140,1
9739,TIC 230084975,0
9740,TIC 339733013,1
9741,TIC 318937509,1
9742,TIC 230085007,0
9743,TIC 391821647,1
9744,TIC 230085680,0
9745,TIC 335630746,1
9746,TIC 230085290,0
9747,TIC 446549905,1
9748,TIC 230086049,0
9749,TIC 31858844,1
9750,TIC 230086524,0
9751,TIC 424747720,1
9752,TIC 230087102,0
9753,TIC 271581073,1
9754,TIC 230087513,0
9755,TIC 304042899,1
9756,TIC 230087756,0
9757,TIC 230087876,0
9758,TIC 412014494,1
9759,TIC 230087881,0
9760,TIC 370009806,1
9761,TIC 111991770,1
9762,TIC 230088414,0
9763,TIC 276128561,1
9764,TIC 230088445,0
9765,TIC 396234347,1
9766,TIC 230088975,0
9767,TIC 322202434,1
9768,TIC 230088977,0
9769,TIC 440150441,1
9770,TIC 230089225,0
9771,TIC 367607434,1
9772,TIC 177244357,1
9773,TIC 230090072,0
9774,TIC 283884522,1
9775,TIC 230091561,0
9776,TIC 230091645,0
9777,TIC 425721385,1
9778,TIC 230091821,0
9779,TIC 441420236,1
9780,TIC 230092338,0
9781,TIC 230092970,0
9782,TIC 1884091865,1
9783,TIC 230111524,0
9784,TIC 388076005,1
9785,TIC 230111840,0
9786,TIC 304690618,1
9787,TIC 230112501,0
9788,TIC 316937670,1
9789,TIC 230112797,0
9790,TIC 144065872,1
9791,TIC 230113062,0
9792,TIC 160074939,1
9793,TIC 230113697,0
9794,TIC 253728991,1
9795,TIC 230114503,0
9796,TIC 403136413,1
9797,TIC 230114337,0
9798,TIC 121490076,1
9799,TIC 230114598,0
9800,TIC 900715901,1
9801,TIC 230115142,0
9802,TIC 186599508,1
9803,TIC 230115586,0
9804,TIC 194736418,1
9805,TIC 230115846,0
9806,TIC 220518305,1
9807,TIC 230117022,0
9808,TIC 201186294,1
9809,TIC 230117311,0
9810,TIC 256886630,1
9811,TIC 230117419,0
9812,TIC 396740648,1
9813,TIC 230117651,0
9814,TIC 144441148,1
9815,TIC 230117735,0
9816,TIC 256576519,1
9817,TIC 230118011,0
9818,TIC 52041724,1
9819,TIC 230118279,0
9820,TIC 188589164,1
9821,TIC 230118612,0
9822,TIC 159851831,1
9823,TIC 230118803,0
9824,TIC 21744120,1
9825,TIC 407591297,1
9826,TIC 50618703,1
9827,TIC 71512186,1
9828,TIC 230119673,0
9829,TIC 432008938,1
9830,TIC 230119661,0
9831,TIC 348755723,1
9832,TIC 230120344,0
9833,TIC 42883782,1
9834,TIC 230120843,0
9835,TIC 44631965,1
9836,TIC 230120862,0
9837,TIC 154762431,1
9838,TIC 230121095,0
9839,TIC 174143743,1
9840,TIC 230121172,0
9841,TIC 50309953,1
9842,TIC 230121483,0
9843,TIC 326453034,1
9844,TIC 230123342,0
9845,TIC 69747919,1
9846,TIC 230123475,0
9847,TIC 230123494,0
9848,TIC 230123572,0
9849,TIC 133505138,1
9850,TIC 230124890,0
9851,TIC 348673213,1
9852,TIC 230125061,0
9853,TIC 307111282,1
9854,TIC 230125024,0
9855,TIC 346855283,1
9856,TIC 230125089,0
9857,TIC 286865921,1
9858,TIC 308300731,1
9859,TIC 230125626,0
9860,TIC 365639282,1
9861,TIC 230125740,0
9862,TIC 355446093,1
9863,TIC 230127046,0
9864,TIC 421951960,1
9865,TIC 230127637,0
9866,TIC 94986319,1
9867,TIC 230128292,0
9868,TIC 119081096,1
9869,TIC 230128474,0
9870,TIC 289988797,1
9871,TIC 230128917,0
9872,TIC 125405602,1
9873,TIC 230129744,0
9874,TIC 229047362,1
9875,TIC 230130556,0
9876,TIC 143257766,1
9877,TIC 230130756,0
9878,TIC 285505979,1
9879,TIC 230130913,0
9880,TIC 253990973,1
9881,TIC 230130927,0
9882,TIC 206498307,1
9883,TIC 230131400,0
9884,TIC 426032475,1
9885,TIC 230131418,0
9886,TIC 18019350,1
9887,TIC 230131532,0
9888,TIC 202428245,1
9889,TIC 230131723,0
9890,TIC 28294709,1
9891,TIC 230131630,0
9892,TIC 368435330,1
9893,TIC 230132267,0
9894,TIC 8767448,1
9895,TIC 230132989,0
9896,TIC 37575651,1
9897,TIC 230134331,0
9898,TIC 425206121,1
9899,TIC 230134656,0
9900,TIC 219379012,1
9901,TIC 230135143,0
9902,TIC 232079930,1
9903,TIC 230136351,0
9904,TIC 46096489,1
9905,TIC 230136419,0
9906,TIC 149282072,1
9907,TIC 230136637,0
9908,TIC 341405597,1
9909,TIC 230137150,0
9910,TIC 138762614,1
9911,TIC 150320610,1
9912,TIC 232602423,0
9913,TIC 170103435,1
9914,TIC 232602571,0
9915,TIC 157236902,1
9916,TIC 232602578,0
9917,TIC 404421005,1
9918,TIC 232602795,0
9919,TIC 61980227,1
9920,TIC 427352241,1
9921,TIC 232603143,0
9922,TIC 53498154,1
9923,TIC 232604221,0
9924,TIC 47482754,1
9925,TIC 232604963,0
9926,TIC 232605024,0
9927,TIC 60984804,1
